,date,time,eps,Lz,L,W,tLow,c,E,dim,lyap,std,g,reals,runtime,fname
88,2021-07-04,13:19:58.713383,1.0,600000.0,6.0,10.0,0.3,0.26,2.0,3.0,0.546134724682541,0.0027459970634927263,0.005908388705786079,1.0,0.0,offdiagE2W10BIG.txt
89,2021-07-04,13:20:07.227677,1.0,600000.0,6.0,10.0,0.3,0.32,2.0,3.0,0.4554556944297583,0.0020782013167689795,0.017504304873641054,1.0,0.0,offdiagE2W10BIG.txt
90,2021-07-04,13:20:08.537450,1.0,600000.0,6.0,10.0,0.3,0.24,2.0,3.0,0.5854495554305696,0.0019474273399450262,0.003693531602221686,1.0,0.0,offdiagE2W10BIG.txt
91,2021-07-04,13:20:20.346844,1.0,600000.0,6.0,10.0,0.3,0.27,2.0,3.0,0.532130474448035,0.0028769389747909805,0.006993254802077174,1.0,0.0,offdiagE2W10BIG.txt
92,2021-07-04,13:20:25.596192,1.0,600000.0,6.0,10.0,0.3,0.35,2.0,3.0,0.41383408376981956,0.003480984526210977,0.028775023234306158,1.0,0.0,offdiagE2W10BIG.txt
93,2021-07-04,13:20:30.967383,1.0,600000.0,6.0,10.0,0.3,0.33,2.0,3.0,0.4419112157125508,0.00255825233454705,0.020592177887120554,1.0,0.0,offdiagE2W10BIG.txt
94,2021-07-04,13:27:48.991180,1.0,600000.0,7.0,10.0,0.3,0.26,2.0,3.0,0.4842632573115822,0.0019392724391673962,0.004697378472706752,1.0,0.0,offdiagE2W10BIG.txt
95,2021-07-04,13:27:58.883677,1.0,600000.0,7.0,10.0,0.3,0.22,2.0,3.0,0.5537581563980997,0.0030671016363921885,0.0017767096797151796,1.0,0.0,offdiagE2W10BIG.txt
96,2021-07-04,13:27:59.966151,1.0,600000.0,7.0,10.0,0.3,0.28,2.0,3.0,0.45201533151885903,0.002681739644791706,0.007377137115484294,1.0,0.0,offdiagE2W10BIG.txt
97,2021-07-04,13:28:13.455723,1.0,600000.0,7.0,10.0,0.3,0.21,2.0,3.0,0.5738145765948803,0.0026999571764653486,0.0013413385575590862,1.0,0.0,offdiagE2W10BIG.txt
98,2021-07-04,13:28:15.482891,1.0,600000.0,7.0,10.0,0.3,0.34,2.0,3.0,0.3650392295172951,0.0027918624237207065,0.024814296047440378,1.0,0.0,offdiagE2W10BIG.txt
99,2021-07-04,13:28:34.161614,1.0,600000.0,7.0,10.0,0.3,0.38,2.0,3.0,0.31514601000566456,0.0014118559019010626,0.04949776545827299,1.0,0.0,offdiagE2W10BIG.txt
100,2021-07-04,13:39:19.740943,1.0,600000.0,8.0,10.0,0.3,0.22,2.0,3.0,0.5090635027605058,0.0037396364130036328,0.001197343646043046,1.0,0.0,offdiagE2W10BIG.txt
101,2021-07-04,13:39:32.633138,1.0,600000.0,8.0,10.0,0.3,0.21,2.0,3.0,0.5255096220972022,0.002785307712101276,0.0009192783100165348,1.0,0.0,offdiagE2W10BIG.txt
102,2021-07-04,13:39:41.235938,1.0,600000.0,8.0,10.0,0.3,0.28,2.0,3.0,0.402601877713209,0.0028369793519937864,0.006561689736409948,1.0,0.0,offdiagE2W10BIG.txt
103,2021-07-04,13:39:50.892036,1.0,600000.0,8.0,10.0,0.3,0.27,2.0,3.0,0.41868649507830846,0.0019827236697470196,0.005074387288851653,1.0,0.0,offdiagE2W10BIG.txt
104,2021-07-04,13:40:14.171204,1.0,600000.0,8.0,10.0,0.3,0.29,2.0,3.0,0.38828112035200696,0.0026676645151503635,0.008260710754148366,1.0,0.0,offdiagE2W10BIG.txt
105,2021-07-04,13:54:24.022948,1.0,600000.0,6.0,10.0,0.3,0.23,2.0,3.0,0.6032420989662575,0.0025954654006791616,0.0029828602066860263,1.0,0.0,offdiagE2W10BIG.txt
106,2021-07-04,13:55:12.705586,1.0,600000.0,6.0,10.0,0.3,0.2,2.0,3.0,0.6568179734666344,0.002250064604151955,0.001568509879537649,1.0,0.0,offdiagE2W10BIG.txt
107,2021-07-04,13:55:16.174334,1.0,600000.0,6.0,10.0,0.3,0.36,2.0,3.0,0.40026121835523554,0.0015389002104273513,0.03377215749387415,1.0,0.0,offdiagE2W10BIG.txt
108,2021-07-04,13:56:25.000407,1.0,600000.0,6.0,10.0,0.3,0.29,2.0,3.0,0.5002863579068567,0.003200833925528394,0.010239132441323255,1.0,0.0,offdiagE2W10BIG.txt
109,2021-07-04,13:56:26.319413,1.0,600000.0,6.0,10.0,0.3,0.22,2.0,3.0,0.6198770920716545,0.00358474511257185,0.002442042493169476,1.0,0.0,offdiagE2W10BIG.txt
110,2021-07-04,13:57:03.663421,1.0,600000.0,6.0,10.0,0.3,0.37,2.0,3.0,0.38632982612744987,0.0030759787849710383,0.039863757472957846,1.0,0.0,offdiagE2W10BIG.txt
111,2021-07-04,13:58:58.045014,1.0,600000.0,6.0,10.0,0.3,0.38,2.0,3.0,0.37671542660122237,0.0030245765732054815,0.04477049936026018,1.0,0.0,offdiagE2W10BIG.txt
112,2021-07-04,13:59:39.432459,1.0,600000.0,6.0,10.0,0.3,0.21,2.0,3.0,0.6380949747491811,0.0029738367372359677,0.0019633706015925595,1.0,0.0,offdiagE2W10BIG.txt
113,2021-07-04,14:15:11.401850,1.0,600000.0,7.0,10.0,0.3,0.32,2.0,3.0,0.3902775810740147,0.0026747956186199775,0.017453670318232344,1.0,0.0,offdiagE2W10BIG.txt
114,2021-07-04,14:15:23.493401,1.0,600000.0,7.0,10.0,0.3,0.25,2.0,3.0,0.5004266329472785,0.0020629984595408393,0.0037445883048241126,1.0,0.0,offdiagE2W10BIG.txt
115,2021-07-04,14:15:29.788483,1.0,600000.0,7.0,10.0,0.3,0.36,2.0,3.0,0.33968621935671434,0.0028354203428925216,0.03527598803008911,1.0,0.0,offdiagE2W10BIG.txt
116,2021-07-04,14:15:38.952322,1.0,600000.0,7.0,10.0,0.3,0.24,2.0,3.0,0.5189213740427989,0.002813095027435214,0.0028910014986797683,1.0,0.0,offdiagE2W10BIG.txt
117,2021-07-04,14:16:59.189456,1.0,600000.0,7.0,10.0,0.3,0.31,2.0,3.0,0.4063523685951096,0.002560121853615352,0.013958890197528369,1.0,0.0,offdiagE2W10BIG.txt
118,2021-07-04,14:17:15.665215,1.0,600000.0,7.0,10.0,0.3,0.39,2.0,3.0,0.30242598598731685,0.0030349935384879037,0.058954389436884844,1.0,0.0,offdiagE2W10BIG.txt
119,2021-07-04,14:30:57.292153,1.0,600000.0,8.0,10.0,0.3,0.25,2.0,3.0,0.4514146241271369,0.002959351298769095,0.0030042136660303003,1.0,0.0,offdiagE2W10BIG.txt
120,2021-07-04,14:31:01.691208,1.0,600000.0,8.0,10.0,0.3,0.24,2.0,3.0,0.46929690956322867,0.002728114091539331,0.0022585663098906783,1.0,0.0,offdiagE2W10BIG.txt
121,2021-07-04,14:31:08.700696,1.0,600000.0,8.0,10.0,0.3,0.39,2.0,3.0,0.25896495526148805,0.0041594914872362465,0.06422401233566408,1.0,0.0,offdiagE2W10BIG.txt
122,2021-07-04,14:31:09.822780,1.0,600000.0,8.0,10.0,0.3,0.4,2.0,3.0,0.24547293684033436,0.0034126334074921546,0.07911131241305534,1.0,0.0,offdiagE2W10BIG.txt
123,2021-07-04,14:32:44.295754,1.0,600000.0,8.0,10.0,0.3,0.3,2.0,3.0,0.3732827156768585,0.0021882222581707383,0.010481564199245211,1.0,0.0,offdiagE2W10BIG.txt
124,2021-07-04,14:32:44.863176,1.0,600000.0,8.0,10.0,0.3,0.23,2.0,3.0,0.48987139595653767,0.002974420596875283,0.001626764996123744,1.0,0.0,offdiagE2W10BIG.txt
125,2021-07-04,14:33:04.554566,1.0,600000.0,8.0,10.0,0.3,0.32,2.0,3.0,0.3443698636744022,0.002732139646475142,0.01660567834787088,1.0,0.0,offdiagE2W10BIG.txt
126,2021-07-04,14:33:08.515640,1.0,600000.0,8.0,10.0,0.3,0.36,2.0,3.0,0.29252472616132474,0.002423907352908407,0.03786617049157312,1.0,0.0,offdiagE2W10BIG.txt
127,2021-07-04,15:03:05.494350,1.0,600000.0,7.0,10.0,0.3,0.33,2.0,3.0,0.3783844558823917,0.0051621415546885645,0.020600803453186343,1.0,0.0,offdiagE2W10BIG.txt
128,2021-07-04,15:04:33.844303,1.0,600000.0,7.0,10.0,0.3,0.3,2.0,3.0,0.4190601534236961,0.002953877827019427,0.011673459669569,1.0,0.0,offdiagE2W10BIG.txt
129,2021-07-04,15:04:45.176038,1.0,600000.0,7.0,10.0,0.3,0.35,2.0,3.0,0.35264813218772095,0.002841867420809384,0.02949843477228958,1.0,0.0,offdiagE2W10BIG.txt
130,2021-07-04,15:31:09.137488,1.0,600000.0,8.0,10.0,0.3,0.38,2.0,3.0,0.26943696304071924,0.002232123224277501,0.05443720276793923,1.0,0.0,offdiagE2W10BIG.txt
131,2021-07-04,15:31:28.752834,1.0,600000.0,8.0,10.0,0.3,0.31,2.0,3.0,0.3589994630279685,0.002178015696547715,0.013169918347514202,1.0,0.0,offdiagE2W10BIG.txt
132,2021-07-04,15:31:48.882148,1.0,600000.0,8.0,10.0,0.3,0.26,2.0,3.0,0.436897477528705,0.00314176187451559,0.0037924611498067152,1.0,0.0,offdiagE2W10BIG.txt
133,2021-07-04,15:50:30.981246,1.0,600000.0,12.0,10.0,0.3,0.22,2.0,3.0,0.3879047860196477,0.001828789487242774,0.0003706594607579839,1.0,0.0,offdiagE2W10BIG.txt
134,2021-07-04,15:52:36.470080,1.0,600000.0,12.0,10.0,0.3,0.38,2.0,3.0,0.16056212764567243,0.0023343804631944104,0.08432499603819983,1.0,0.0,offdiagE2W10BIG.txt
135,2021-07-04,15:52:45.033279,1.0,600000.0,12.0,10.0,0.3,0.37,2.0,3.0,0.16952894532170779,0.0021967205309003698,0.06831688350546895,1.0,0.0,offdiagE2W10BIG.txt
136,2021-07-04,16:54:35.314269,1.0,600000.0,13.0,10.0,0.3,0.24,2.0,3.0,0.33287732632573486,0.0025450746425411436,0.000712168185997208,1.0,0.0,offdiagE2W10BIG.txt
137,2021-07-04,16:56:17.395621,1.0,600000.0,13.0,10.0,0.3,0.22,2.0,3.0,0.36908726840744716,0.0013145143839549934,0.0002777693434950225,1.0,0.0,offdiagE2W10BIG.txt
138,2021-07-04,16:57:00.914541,1.0,600000.0,13.0,10.0,0.3,0.29,2.0,3.0,0.2508220549354346,0.002106744882834561,0.006009339839574456,1.0,0.0,offdiagE2W10BIG.txt
139,2021-07-04,16:57:05.896046,1.0,600000.0,13.0,10.0,0.3,0.4,2.0,3.0,0.1269454388148067,0.001641002292398931,0.14296003093777723,1.0,0.0,offdiagE2W10BIG.txt
140,2021-07-04,16:57:51.024585,1.0,600000.0,13.0,10.0,0.3,0.3,2.0,3.0,0.2367224678008361,0.0020885397457396527,0.008666039335462642,1.0,0.0,offdiagE2W10BIG.txt
