,date,time,eps,Lz,L,W,tLow,c,E,dim,lyap,std,g,reals,runtime,fname
145,2022-05-18,22:07:58.293830,1.0,100000.0,8.0,10.0,0.3,0.28,2.0,3.0,0.402526440448778,0.006354544624373048,0.006563001155456705,10.0,105.82640790939331,E2W10-L8-9-10x.txt
147,2022-05-18,22:09:43.924205,1.0,100000.0,8.0,10.0,0.3,0.28,2.0,3.0,0.4043544031656249,0.005182721110979351,0.006378707325053725,10.0,105.58740234375,E2W10-L8-9-10x.txt
149,2022-05-18,22:11:27.525372,1.0,100000.0,8.0,10.0,0.3,0.28,2.0,3.0,0.4091993107244127,0.007033479386302642,0.005939401591861133,10.0,103.59579539299011,E2W10-L8-9-10x.txt
150,2022-05-18,22:13:33.934378,1.0,100000.0,8.0,10.0,0.3,0.288,2.0,3.0,0.3959629513948711,0.004460887200774803,0.007313545363516427,10.0,123.84056949615479,E2W10-L8-9-10x.txt
152,2022-05-18,22:15:22.336718,1.0,100000.0,8.0,10.0,0.3,0.288,2.0,3.0,0.3821327664669421,0.006525904078036202,0.009080144625324724,10.0,108.39657497406006,E2W10-L8-9-10x.txt
154,2022-05-18,22:17:09.385192,1.0,100000.0,8.0,10.0,0.3,0.288,2.0,3.0,0.38980539122671426,0.004275357073699935,0.008041569552419229,10.0,107.04590320587158,E2W10-L8-9-10x.txt
155,2022-05-18,22:18:58.361444,1.0,100000.0,8.0,10.0,0.3,0.288,2.0,3.0,0.38921649005385645,0.004970168967528439,0.008116719492233387,10.0,108.97399926185608,E2W10-L8-9-10x.txt
157,2022-05-18,22:20:44.673019,1.0,100000.0,8.0,10.0,0.3,0.288,2.0,3.0,0.3875717948498279,0.007522883083956481,0.008325101630565029,10.0,106.30849027633667,E2W10-L8-9-10x.txt
159,2022-05-18,22:22:32.930084,1.0,100000.0,8.0,10.0,0.3,0.288,2.0,3.0,0.3886015333498799,0.0038765966304655803,0.008197134315608917,10.0,108.25427865982056,E2W10-L8-9-10x.txt
160,2022-05-18,22:24:20.445098,1.0,100000.0,8.0,10.0,0.3,0.288,2.0,3.0,0.39052554649151605,0.00512953268357963,0.007958496334498655,10.0,107.51222920417786,E2W10-L8-9-10x.txt
162,2022-05-18,22:26:09.737596,1.0,100000.0,8.0,10.0,0.3,0.288,2.0,3.0,0.39553589688525426,0.005449062370469788,0.007372073968754245,10.0,109.2742247581482,E2W10-L8-9-10x.txt
164,2022-05-18,22:27:57.769181,1.0,100000.0,8.0,10.0,0.3,0.288,2.0,3.0,0.386995128744971,0.00642675604243777,0.008416196424996667,10.0,108.02888512611389,E2W10-L8-9-10x.txt
165,2022-05-18,22:29:44.107830,1.0,100000.0,8.0,10.0,0.3,0.288,2.0,3.0,0.38904681665050056,0.004239160879810991,0.008149311672847213,10.0,106.31897497177124,E2W10-L8-9-10x.txt
167,2022-05-18,22:31:37.773335,1.0,100000.0,8.0,10.0,0.3,0.292,2.0,3.0,0.3839895737079325,0.005727885686290199,0.008832856230824119,10.0,111.09457063674927,E2W10-L8-9-10x.txt
169,2022-05-18,22:33:24.795950,1.0,100000.0,8.0,10.0,0.3,0.292,2.0,3.0,0.38550529562842656,0.002803993932285855,0.008649865847688051,10.0,106.96222925186157,E2W10-L8-9-10x.txt
170,2022-05-18,22:35:10.848894,1.0,100000.0,8.0,10.0,0.3,0.292,2.0,3.0,0.389393401626312,0.003868329689785208,0.008124054382096964,10.0,106.04946112632751,E2W10-L8-9-10x.txt
172,2022-05-18,22:36:57.625164,1.0,100000.0,8.0,10.0,0.3,0.292,2.0,3.0,0.3789205544904212,0.005991791788109444,0.0095558022670109,10.0,106.77236008644104,E2W10-L8-9-10x.txt
174,2022-05-18,22:38:44.700649,1.0,100000.0,8.0,10.0,0.3,0.292,2.0,3.0,0.38543031002913597,0.0039376932325518085,0.00864590208733915,10.0,107.07129216194153,E2W10-L8-9-10x.txt
175,2022-05-18,22:40:31.970646,1.0,100000.0,8.0,10.0,0.3,0.292,2.0,3.0,0.38763419665214177,0.005510881257901418,0.00835121369000715,10.0,107.26783204078674,E2W10-L8-9-10x.txt
177,2022-05-18,22:42:17.324755,1.0,100000.0,8.0,10.0,0.3,0.292,2.0,3.0,0.3810971121724277,0.004765597168793488,0.00925061973764145,10.0,105.35062265396118,E2W10-L8-9-10x.txt
179,2022-05-18,22:44:02.931287,1.0,100000.0,8.0,10.0,0.3,0.292,2.0,3.0,0.38944701535861814,0.00501843960607701,0.008111685898615151,10.0,105.6038920879364,E2W10-L8-9-10x.txt
180,2022-05-18,22:45:49.411426,1.0,100000.0,8.0,10.0,0.3,0.292,2.0,3.0,0.3874481605675006,0.0033759809112502057,0.008361030938817213,10.0,106.47733068466187,E2W10-L8-9-10x.txt
182,2022-05-18,22:47:36.804748,1.0,100000.0,8.0,10.0,0.3,0.292,2.0,3.0,0.38498142130032303,0.004477455616395496,0.008710988693907441,10.0,107.39024591445923,E2W10-L8-9-10x.txt
0,2022-05-18,19:32:00.916580,1.0,100000.0,8.0,10.0,0.3,0.294,2.0,3.0,0.3738928439044989,0.003752922042054793,0.010367802274037923,10.0,123.46206283569336,E2W10-L8-9-10x.txt
2,2022-05-18,19:33:49.076471,1.0,100000.0,8.0,10.0,0.3,0.294,2.0,3.0,0.38545307819874236,0.004756497757964695,0.008649171742423713,10.0,108.15661787986755,E2W10-L8-9-10x.txt
4,2022-05-18,19:35:36.525931,1.0,100000.0,8.0,10.0,0.3,0.294,2.0,3.0,0.379516459721362,0.008565994820425504,0.009493480130528796,10.0,107.44617629051208,E2W10-L8-9-10x.txt
5,2022-05-18,19:37:24.562432,1.0,100000.0,8.0,10.0,0.3,0.294,2.0,3.0,0.3807035104330906,0.007253184071690852,0.009303316740695575,10.0,108.03450679779053,E2W10-L8-9-10x.txt
7,2022-05-18,19:39:11.283464,1.0,100000.0,8.0,10.0,0.3,0.294,2.0,3.0,0.3865025699263837,0.004042617963102796,0.008524977838650917,10.0,106.70152616500854,E2W10-L8-9-10x.txt
9,2022-05-18,19:40:56.583743,1.0,100000.0,8.0,10.0,0.3,0.294,2.0,3.0,0.38716444208596407,0.009475470312789098,0.008417024195787735,10.0,105.27966523170471,E2W10-L8-9-10x.txt
10,2022-05-18,19:42:45.294296,1.0,100000.0,8.0,10.0,0.3,0.294,2.0,3.0,0.3796969731048932,0.006286906846732852,0.009463016133812199,10.0,108.70827627182007,E2W10-L8-9-10x.txt
12,2022-05-18,19:44:33.777356,1.0,100000.0,8.0,10.0,0.3,0.294,2.0,3.0,0.38430042608153725,0.005222908441536014,0.008809776375359601,10.0,108.4807722568512,E2W10-L8-9-10x.txt
14,2022-05-18,19:46:21.847362,1.0,100000.0,8.0,10.0,0.3,0.294,2.0,3.0,0.3831032415292715,0.01058124606530398,0.008951630927156085,10.0,108.06722784042358,E2W10-L8-9-10x.txt
15,2022-05-18,19:48:08.026663,1.0,100000.0,8.0,10.0,0.3,0.294,2.0,3.0,0.38107912759572293,0.003934161327939213,0.009259797286390058,10.0,106.17734289169312,E2W10-L8-9-10x.txt
117,2022-05-18,21:37:40.718943,1.0,100000.0,8.0,10.0,0.3,0.297,2.0,3.0,0.37485475999712436,0.008109264380153351,0.01020519237335881,10.0,120.41834497451782,E2W10-L8-9-10x.txt
119,2022-05-18,21:39:26.980737,1.0,100000.0,8.0,10.0,0.3,0.297,2.0,3.0,0.3784082801318828,0.0051822703525492425,0.009647667002690671,10.0,106.25983381271362,E2W10-L8-9-10x.txt
121,2022-05-18,21:41:13.722958,1.0,100000.0,8.0,10.0,0.3,0.297,2.0,3.0,0.3758931061851368,0.006849741371801437,0.010060754069590234,10.0,106.73933553695679,E2W10-L8-9-10x.txt
122,2022-05-18,21:42:57.547659,1.0,100000.0,8.0,10.0,0.3,0.297,2.0,3.0,0.37694147511581133,0.006618969156116974,0.009886004109476813,10.0,103.81610608100891,E2W10-L8-9-10x.txt
124,2022-05-18,21:44:41.338463,1.0,100000.0,8.0,10.0,0.3,0.297,2.0,3.0,0.37603681781637627,0.0037910539777268317,0.010011987205066823,10.0,103.78720951080322,E2W10-L8-9-10x.txt
125,2022-05-18,21:46:24.907386,1.0,100000.0,8.0,10.0,0.3,0.297,2.0,3.0,0.3791195011205327,0.004348368929826865,0.009555513833708206,10.0,103.56463813781738,E2W10-L8-9-10x.txt
127,2022-05-18,21:48:11.561236,1.0,100000.0,8.0,10.0,0.3,0.297,2.0,3.0,0.3770083857860598,0.004617517750414383,0.009865038141192757,10.0,106.65082049369812,E2W10-L8-9-10x.txt
129,2022-05-18,21:49:58.916550,1.0,100000.0,8.0,10.0,0.3,0.297,2.0,3.0,0.38060906167350494,0.004163308884529818,0.009325529618144623,10.0,107.35223913192749,E2W10-L8-9-10x.txt
130,2022-05-18,21:51:43.461204,1.0,100000.0,8.0,10.0,0.3,0.297,2.0,3.0,0.38018593645326965,0.007202025858587028,0.009406761151416646,10.0,104.54224276542664,E2W10-L8-9-10x.txt
132,2022-05-18,21:53:29.246109,1.0,100000.0,8.0,10.0,0.3,0.297,2.0,3.0,0.3826866964216149,0.007005754119468298,0.009059261339922813,10.0,105.78170442581177,E2W10-L8-9-10x.txt
17,2022-05-18,19:49:45.171452,1.0,100000.0,8.0,10.0,0.3,0.3001,2.0,3.0,0.36909895291788286,0.007628012783510432,0.011201803740184941,10.0,90.38927245140076,E2W10-L8-9-10x.txt
18,2022-05-18,19:51:24.725630,1.0,100000.0,8.0,10.0,0.3,0.3001,2.0,3.0,0.37171382961720706,0.003485765028237835,0.010740712848906897,10.0,99.55227589607239,E2W10-L8-9-10x.txt
20,2022-05-18,19:53:11.389578,1.0,100000.0,8.0,10.0,0.3,0.3001,2.0,3.0,0.3764175331633879,0.008570049438320362,0.010001603741212452,10.0,106.6596245765686,E2W10-L8-9-10x.txt
22,2022-05-18,19:54:58.329902,1.0,100000.0,8.0,10.0,0.3,0.3001,2.0,3.0,0.37302944627778306,0.00933072328338202,0.010522804897912822,10.0,106.93708205223083,E2W10-L8-9-10x.txt
23,2022-05-18,19:56:45.153835,1.0,100000.0,8.0,10.0,0.3,0.3001,2.0,3.0,0.3783254068091025,0.004952409851886401,0.00969015945139308,10.0,106.81855773925781,E2W10-L8-9-10x.txt
25,2022-05-18,19:58:32.176866,1.0,100000.0,8.0,10.0,0.3,0.3001,2.0,3.0,0.37183851746660646,0.004278229293468015,0.010724542214709188,10.0,107.01127195358276,E2W10-L8-9-10x.txt
27,2022-05-18,20:00:18.995351,1.0,100000.0,8.0,10.0,0.3,0.3001,2.0,3.0,0.3716819432304274,0.005762004138503078,0.01074811806874776,10.0,106.81497883796692,E2W10-L8-9-10x.txt
28,2022-05-18,20:02:06.151423,1.0,100000.0,8.0,10.0,0.3,0.3001,2.0,3.0,0.3724719049775734,0.006048314790375084,0.010615371394538083,10.0,107.15393447875977,E2W10-L8-9-10x.txt
30,2022-05-18,20:03:53.126759,1.0,100000.0,8.0,10.0,0.3,0.3001,2.0,3.0,0.3755314752457541,0.004287987170066989,0.010126527235181244,10.0,106.97290420532227,E2W10-L8-9-10x.txt
32,2022-05-18,20:05:40.161536,1.0,100000.0,8.0,10.0,0.3,0.3001,2.0,3.0,0.371575714518181,0.005073296666346634,0.010748089270820702,10.0,107.03253769874573,E2W10-L8-9-10x.txt
33,2022-05-18,20:07:49.816656,1.0,100000.0,8.0,10.0,0.3,0.303,2.0,3.0,0.3701952893840577,0.005466772420556182,0.011030180423222489,10.0,125.43478536605835,E2W10-L8-9-10x.txt
35,2022-05-18,20:09:36.354030,1.0,100000.0,8.0,10.0,0.3,0.303,2.0,3.0,0.3675053665660889,0.008033750638613397,0.011498532001420777,10.0,106.53085923194885,E2W10-L8-9-10x.txt
37,2022-05-18,20:11:22.022481,1.0,100000.0,8.0,10.0,0.3,0.303,2.0,3.0,0.36327707306759505,0.005476240522918669,0.012288487060716056,10.0,105.66608691215515,E2W10-L8-9-10x.txt
39,2022-05-18,20:13:08.448545,1.0,100000.0,8.0,10.0,0.3,0.303,2.0,3.0,0.37099239652094235,0.004646674360137255,0.010874555451971442,10.0,106.41438674926758,E2W10-L8-9-10x.txt
40,2022-05-18,20:14:54.978650,1.0,100000.0,8.0,10.0,0.3,0.303,2.0,3.0,0.3683722366873908,0.0077677671529501275,0.011331097317050785,10.0,106.52796959877014,E2W10-L8-9-10x.txt
42,2022-05-18,20:16:41.426124,1.0,100000.0,8.0,10.0,0.3,0.303,2.0,3.0,0.37191419816062526,0.005104542948506328,0.010718106536126279,10.0,106.44532513618469,E2W10-L8-9-10x.txt
44,2022-05-18,20:18:28.191255,1.0,100000.0,8.0,10.0,0.3,0.303,2.0,3.0,0.3710245018024466,0.0036857110731604477,0.010901460765218068,10.0,106.76275873184204,E2W10-L8-9-10x.txt
45,2022-05-18,20:20:15.198588,1.0,100000.0,8.0,10.0,0.3,0.303,2.0,3.0,0.3704374996761621,0.007124112583700745,0.010965492455298405,10.0,107.00478339195251,E2W10-L8-9-10x.txt
47,2022-05-18,20:22:01.291439,1.0,100000.0,8.0,10.0,0.3,0.303,2.0,3.0,0.3669103247820577,0.005999390857989888,0.01162232682147112,10.0,106.09032559394836,E2W10-L8-9-10x.txt
49,2022-05-18,20:23:47.877264,1.0,100000.0,8.0,10.0,0.3,0.303,2.0,3.0,0.3688481206666467,0.008506505389398827,0.01124975933082538,10.0,106.5836877822876,E2W10-L8-9-10x.txt
50,2022-05-18,20:25:52.331639,1.0,100000.0,8.0,10.0,0.3,0.306,2.0,3.0,0.3683866698298856,0.0053732968631999695,0.011349950263296164,10.0,118.31442761421204,E2W10-L8-9-10x.txt
52,2022-05-18,20:27:39.042272,1.0,100000.0,8.0,10.0,0.3,0.306,2.0,3.0,0.3680237519478435,0.004397390097412798,0.011403635092599567,10.0,106.70888638496399,E2W10-L8-9-10x.txt
54,2022-05-18,20:29:25.603202,1.0,100000.0,8.0,10.0,0.3,0.306,2.0,3.0,0.3658039681147332,0.006617678409646437,0.011808182690338252,10.0,106.5564968585968,E2W10-L8-9-10x.txt
55,2022-05-18,20:31:10.496976,1.0,100000.0,8.0,10.0,0.3,0.306,2.0,3.0,0.3638177396292605,0.004597364171130549,0.012182622110703598,10.0,104.89165210723877,E2W10-L8-9-10x.txt
57,2022-05-18,20:32:55.843587,1.0,100000.0,8.0,10.0,0.3,0.306,2.0,3.0,0.3641524015766469,0.004564031317380823,0.012122522060678308,10.0,105.34128546714783,E2W10-L8-9-10x.txt
59,2022-05-18,20:34:42.171648,1.0,100000.0,8.0,10.0,0.3,0.306,2.0,3.0,0.3623799759800497,0.005130193742059563,0.01245699001745083,10.0,106.32578611373901,E2W10-L8-9-10x.txt
60,2022-05-18,20:36:27.632278,1.0,100000.0,8.0,10.0,0.3,0.306,2.0,3.0,0.3681894062818305,0.006857831629577721,0.011392252791209765,10.0,105.4586455821991,E2W10-L8-9-10x.txt
62,2022-05-18,20:38:14.519815,1.0,100000.0,8.0,10.0,0.3,0.306,2.0,3.0,0.3645845167447983,0.004071704065583963,0.012073126789078572,10.0,106.88368344306946,E2W10-L8-9-10x.txt
64,2022-05-18,20:40:01.314185,1.0,100000.0,8.0,10.0,0.3,0.306,2.0,3.0,0.36576544230175967,0.005330957345706148,0.011801116918318295,10.0,106.68908095359802,E2W10-L8-9-10x.txt
66,2022-05-18,20:41:47.310704,1.0,100000.0,8.0,10.0,0.3,0.306,2.0,3.0,0.365428810007373,0.003983173022955684,0.011875313252743583,10.0,105.99409484863281,E2W10-L8-9-10x.txt
67,2022-05-18,20:44:02.310787,1.0,100000.0,8.0,10.0,0.3,0.314,2.0,3.0,0.35477291167917124,0.0059276815875009105,0.014077109680300869,10.0,123.86145853996277,E2W10-L8-9-10x.txt
69,2022-05-18,20:45:44.493532,1.0,100000.0,8.0,10.0,0.3,0.314,2.0,3.0,0.35601993709637786,0.004360564631985442,0.013834158476664317,10.0,102.1771194934845,E2W10-L8-9-10x.txt
71,2022-05-18,20:47:30.614381,1.0,100000.0,8.0,10.0,0.3,0.314,2.0,3.0,0.35700945116383564,0.00681446438347969,0.013630960847080245,10.0,106.11829161643982,E2W10-L8-9-10x.txt
73,2022-05-18,20:49:16.751113,1.0,100000.0,8.0,10.0,0.3,0.314,2.0,3.0,0.353199537807894,0.006845130195705228,0.014433884179058847,10.0,106.13421320915222,E2W10-L8-9-10x.txt
74,2022-05-18,20:51:03.032254,1.0,100000.0,8.0,10.0,0.3,0.314,2.0,3.0,0.3523282413704352,0.00608517694432207,0.014631448922720489,10.0,106.27916526794434,E2W10-L8-9-10x.txt
76,2022-05-18,20:52:49.742197,1.0,100000.0,8.0,10.0,0.3,0.314,2.0,3.0,0.3471157531379516,0.0068235348092839515,0.015867873121940566,10.0,106.70339179039001,E2W10-L8-9-10x.txt
77,2022-05-18,20:54:36.541737,1.0,100000.0,8.0,10.0,0.3,0.314,2.0,3.0,0.3575269757662975,0.007480881974466508,0.013498452708620266,10.0,106.797358751297,E2W10-L8-9-10x.txt
79,2022-05-18,20:56:24.639321,1.0,100000.0,8.0,10.0,0.3,0.314,2.0,3.0,0.3517234623774418,0.011803251439446489,0.014798086106270762,10.0,108.0951235294342,E2W10-L8-9-10x.txt
81,2022-05-18,20:58:11.157168,1.0,100000.0,8.0,10.0,0.3,0.314,2.0,3.0,0.35369927235820164,0.004181954117253869,0.014331270609550707,10.0,106.51513624191284,E2W10-L8-9-10x.txt
82,2022-05-18,20:59:57.562810,1.0,100000.0,8.0,10.0,0.3,0.314,2.0,3.0,0.35058153855804625,0.006002664942307753,0.015044745329071905,10.0,106.40289664268494,E2W10-L8-9-10x.txt
101,2022-05-18,21:19:28.496705,1.0,100000.0,8.0,10.0,0.3,0.327,2.0,3.0,0.33844553539158867,0.005022990980531134,0.01832792323268314,10.0,119.86769914627075,E2W10-L8-9-10x.txt
102,2022-05-18,21:21:15.911757,1.0,100000.0,8.0,10.0,0.3,0.327,2.0,3.0,0.3391801306736446,0.006321851508898089,0.0180871644623295,10.0,107.4086549282074,E2W10-L8-9-10x.txt
104,2022-05-18,21:23:02.859285,1.0,100000.0,8.0,10.0,0.3,0.327,2.0,3.0,0.33753536002413576,0.004134734175071914,0.018539034957741757,10.0,106.94536352157593,E2W10-L8-9-10x.txt
106,2022-05-18,21:24:49.886862,1.0,100000.0,8.0,10.0,0.3,0.327,2.0,3.0,0.33216376043047774,0.00811454461119245,0.02016567929703131,10.0,107.02443194389343,E2W10-L8-9-10x.txt
107,2022-05-18,21:26:36.883322,1.0,100000.0,8.0,10.0,0.3,0.327,2.0,3.0,0.3374931693458525,0.006488629706031703,0.018565846893964108,10.0,106.98516821861267,E2W10-L8-9-10x.txt
109,2022-05-18,21:28:23.372451,1.0,100000.0,8.0,10.0,0.3,0.327,2.0,3.0,0.33663529661822705,0.0043270954934363426,0.018797647051861852,10.0,106.48670053482056,E2W10-L8-9-10x.txt
111,2022-05-18,21:30:10.822815,1.0,100000.0,8.0,10.0,0.3,0.327,2.0,3.0,0.3343270418024364,0.004950246572130422,0.019518905493656643,10.0,107.44709610939026,E2W10-L8-9-10x.txt
112,2022-05-18,21:31:58.597204,1.0,100000.0,8.0,10.0,0.3,0.327,2.0,3.0,0.33178534631119255,0.005393368452244944,0.02030752870041339,10.0,107.77184391021729,E2W10-L8-9-10x.txt
114,2022-05-18,21:33:45.747024,1.0,100000.0,8.0,10.0,0.3,0.327,2.0,3.0,0.334853247908755,0.0049027556245494815,0.019354310121946938,10.0,107.14702272415161,E2W10-L8-9-10x.txt
116,2022-05-18,21:35:32.042688,1.0,100000.0,8.0,10.0,0.3,0.327,2.0,3.0,0.33015339754674944,0.006646596558593985,0.02080569789759518,10.0,106.2933738231659,E2W10-L8-9-10x.txt
176,2022-05-18,22:41:14.658458,1.0,100000.0,9.0,10.0,0.3,0.267,2.0,3.0,0.3858700473691542,0.0070043146220519995,0.0039473584988221665,10.0,169.7369568347931,E2W10-L8-9-10x.txt
178,2022-05-18,22:43:53.511626,1.0,100000.0,9.0,10.0,0.3,0.267,2.0,3.0,0.38529412999978474,0.006621125453588124,0.0039965861137910876,10.0,158.85072255134583,E2W10-L8-9-10x.txt
181,2022-05-18,22:46:32.498266,1.0,100000.0,9.0,10.0,0.3,0.267,2.0,3.0,0.3893172196972,0.0033087769098526783,0.0037199582778088647,10.0,158.8263759613037,E2W10-L8-9-10x.txt
183,2022-05-18,22:49:06.476803,1.0,100000.0,9.0,10.0,0.3,0.267,2.0,3.0,0.38463184458862754,0.0037531165742426984,0.004035060401536277,10.0,153.7650921344757,E2W10-L8-9-10x.txt
184,2022-05-18,22:51:40.363869,1.0,100000.0,9.0,10.0,0.3,0.267,2.0,3.0,0.38342242787092723,0.004987344618762598,0.004137139272805816,10.0,153.87938809394836,E2W10-L8-9-10x.txt
185,2022-05-18,22:54:14.889050,1.0,100000.0,9.0,10.0,0.3,0.267,2.0,3.0,0.3886977514214135,0.008955829420434018,0.003771828291753917,10.0,154.50264048576355,E2W10-L8-9-10x.txt
186,2022-05-18,22:56:49.225645,1.0,100000.0,9.0,10.0,0.3,0.267,2.0,3.0,0.3857315325010086,0.004328407953249568,0.003966660362656857,10.0,154.33169960975647,E2W10-L8-9-10x.txt
187,2022-05-18,22:59:23.359330,1.0,100000.0,9.0,10.0,0.3,0.267,2.0,3.0,0.38632204413655524,0.0054467661905659775,0.003926712595806669,10.0,154.12668371200562,E2W10-L8-9-10x.txt
188,2022-05-18,23:01:57.169370,1.0,100000.0,9.0,10.0,0.3,0.267,2.0,3.0,0.38194022838031655,0.006311345357755369,0.004238761696402911,10.0,153.7694127559662,E2W10-L8-9-10x.txt
189,2022-05-18,23:04:31.000943,1.0,100000.0,9.0,10.0,0.3,0.267,2.0,3.0,0.3757997618503962,0.008129604365098126,0.0047299907943130545,10.0,153.82866191864014,E2W10-L8-9-10x.txt
190,2022-05-18,23:11:04.394162,1.0,100000.0,9.0,10.0,0.3,0.28,2.0,3.0,0.36163701229533063,0.008644581644126575,0.006109527214735338,10.0,157.31324863433838,E2W10-L8-9-10x.txt
191,2022-05-18,23:13:18.845479,1.0,100000.0,9.0,10.0,0.3,0.28,2.0,3.0,0.36392748561543603,0.006078857746226288,0.005878418908573033,10.0,134.39858198165894,E2W10-L8-9-10x.txt
192,2022-05-18,23:15:59.593983,1.0,100000.0,9.0,10.0,0.3,0.28,2.0,3.0,0.36583448551392056,0.0032548410499684383,0.005680396404811826,10.0,160.74572801589966,E2W10-L8-9-10x.txt
193,2022-05-18,23:18:13.336548,1.0,100000.0,9.0,10.0,0.3,0.28,2.0,3.0,0.3650824603436676,0.006137993466908008,0.005764609248161,10.0,133.73854398727417,E2W10-L8-9-10x.txt
194,2022-05-18,23:20:27.457454,1.0,100000.0,9.0,10.0,0.3,0.28,2.0,3.0,0.3673430913520554,0.005464074021843305,0.005522039646795901,10.0,134.0947141647339,E2W10-L8-9-10x.txt
195,2022-05-18,23:22:41.566523,1.0,100000.0,9.0,10.0,0.3,0.28,2.0,3.0,0.36328443089989176,0.006367185058246658,0.005929041195137921,10.0,134.10436010360718,E2W10-L8-9-10x.txt
196,2022-05-18,23:25:12.455090,1.0,100000.0,9.0,10.0,0.3,0.28,2.0,3.0,0.3616419306348056,0.007352362892938647,0.00611659968940256,10.0,150.88561272621155,E2W10-L8-9-10x.txt
197,2022-05-18,23:27:47.506716,1.0,100000.0,9.0,10.0,0.3,0.28,2.0,3.0,0.36332735225856116,0.004020808140775269,0.005926623810545425,10.0,155.03118109703064,E2W10-L8-9-10x.txt
198,2022-05-18,23:30:29.882843,1.0,100000.0,9.0,10.0,0.3,0.28,2.0,3.0,0.36541755062491066,0.005507108608414944,0.005721551121087858,10.0,162.29383635520935,E2W10-L8-9-10x.txt
199,2022-05-18,23:33:06.877081,1.0,100000.0,9.0,10.0,0.3,0.28,2.0,3.0,0.3676880266234826,0.004617709015038704,0.005497719863121195,10.0,156.98975801467896,E2W10-L8-9-10x.txt
26,2022-05-18,20:00:02.282867,1.0,100000.0,9.0,10.0,0.3,0.288,2.0,3.0,0.35306694815890943,0.005868243634572971,0.007143574407030635,10.0,167.40505075454712,E2W10-L8-9-10x.txt
