2021-08-27 20:48:21.880484 (1.0, 1500000.0, 8, 15.0, 0.3, 0.795, 6.0, 3) [0.3281272832777196 0.0014943481827904297 0.02175034843891032] 1
2021-08-27 20:48:39.594524 (1.0, 1500000.0, 8, 15.0, 0.3, 0.803, 6.0, 3) [0.32221923260991686 0.0015329055723413486 0.023917665400156784] 1
2021-08-27 20:48:59.405963 (1.0, 1500000.0, 8, 15.0, 0.3, 0.798, 6.0, 3) [0.32547747622517775 0.0012911538667459861 0.0226925912967944] 1
2021-08-27 20:50:53.236038 (1.0, 1500000.0, 8, 15.0, 0.3, 0.806, 6.0, 3) [0.318740829238842 0.0016765561242171841 0.025245022150245836] 1
2021-08-27 20:52:08.482007 (1.0, 1500000.0, 8, 15.0, 0.3, 0.79, 6.0, 3) [0.33074918649314444 0.0018222969623805424 0.020844310824544781] 1
2021-08-27 20:55:11.288375 (1.0, 1500000.0, 8, 15.0, 0.3, 0.791, 6.0, 3) [0.33114168877945455 0.0012899742346030366 0.02073682046057965] 1
2021-08-27 21:52:56.816120 (1.0, 1500000.0, 9, 15.0, 0.3, 0.793, 6.0, 3) [0.29428348407128757 0.0022071673041434616 0.020726876879418477] 1
2021-08-27 21:57:50.498569 (1.0, 1500000.0, 9, 15.0, 0.3, 0.81, 6.0, 3) [0.2832837897480397 0.0013074296756118507 0.025274372361844075] 1
2021-08-27 23:25:38.511044 (1.0, 1500000.0, 10, 15.0, 0.3, 0.793, 6.0, 3) [0.2650665259832308 0.0015825132072352914 0.020585578111222618] 1
2021-08-27 23:25:47.509339 (1.0, 1500000.0, 10, 15.0, 0.3, 0.81, 6.0, 3) [0.25564891892609787 0.0019921846631251274 0.024871674460517745] 1
2021-08-27 23:27:56.221905 (1.0, 1500000.0, 10, 15.0, 0.3, 0.808, 6.0, 3) [0.255530045259802 0.0012546291429966052 0.024893854462768844] 1
2021-08-27 23:31:13.174718 (1.0, 1500000.0, 10, 15.0, 0.3, 0.798, 6.0, 3) [0.2617125040030154 0.0010269498080701794 0.022005917413972838] 1
2021-08-27 23:36:55.963906 (1.0, 1500000.0, 10, 15.0, 0.3, 0.807, 6.0, 3) [0.25639777287903104 0.0011602997105469744 0.024491348991943163] 1
